date,open,high,low,close
2024-06-16,38553.6,38574.6,38544.6,38574.6
2024-06-17,38573.1,38846.5,38425.8,38830.1
2024-06-18,38830.6,38946.3,38727.7,38849.8
2024-06-19,38848.8,38852.8,38752.1,38768.6
2024-06-20,38768.1,39242.9,38761.8,39137.2
2024-06-21,39136.2,39263.6,39055.7,39162.2
2024-06-23,39178.5,39186.0,39164.5,39166.5
2024-06-24,39166.0,39585.9,39050.2,39442.2
2024-06-25,39442.7,39512.6,38991.2,39088.8
2024-06-26,39088.3,39188.8,38911.0,39079.1
2024-06-27,39080.1,39250.9,39001.1,39126.9
2024-06-28,39127.4,39447.8,38928.8,39168.3
2024-06-30,39173.2,39182.2,39135.2,39171.2
2024-07-01,39170.7,39453.1,39032.7,39139.8
2024-07-02,39140.3,39340.1,38997.1,39316.4
2024-07-03,39316.9,39421.8,39226.9,39293.6
2024-07-04,39294.1,39438.7,39281.2,39313.7
2024-07-05,39314.2,39401.8,39160.3,39324.6
2024-07-07,39309.1,39348.1,39307.1,39319.1
2024-07-08,39320.1,39677.0,39270.7,39357.1
2024-07-09,39358.6,39506.6,39140.3,39273.5
2024-07-10,39273.0,39743.3,39249.5,39708.1
2024-07-11,39707.6,39872.4,39621.5,39806.3
2024-07-12,39806.8,40258.9,39717.5,40009.1
2024-07-14,40055.1,40069.1,40029.6,40052.1
2024-07-15,40051.6,40355.2,40029.1,40271.4
2024-07-16,40271.9,40989.2,40160.0,40974.9
2024-07-17,40975.4,41259.6,40791.0,41255.1
2024-07-18,41255.6,41381.2,40591.4,40692.4
2024-07-19,40692.9,40712.4,40201.8,40278.2
2024-07-21,40323.9,40349.9,40298.4,40342.9
2024-07-22,40342.4,40480.8,40220.0,40429.7
2024-07-23,40430.2,40526.4,40245.0,40286.6
2024-07-24,40287.1,40305.1,39802.1,39949.9
2024-07-25,39950.4,40442.3,39815.6,39993.4
2024-07-26,39993.9,40767.7,39993.9,40608.0
2024-07-28,40659.4,40690.6,40634.4,40684.6
2024-07-29,40682.6,40821.2,40388.3,40548.3
2024-07-30,40547.8,40872.6,40427.3,40557.5
2024-07-31,40558.0,41206.6,40551.0,40915.9
2024-08-01,40916.4,41089.5,40091.9,40200.6
2024-08-02,40200.1,40254.1,39351.6,39592.7
2024-08-04,39441.5,39586.5,39441.5,39542.5
2024-08-05,39543.0,39556.0,38393.2,38911.6
2024-08-06,38911.1,39456.8,38628.9,38947.7
2024-08-07,38947.2,39482.1,38613.7,38701.0
2024-08-08,38702.0,39518.7,38552.5,39471.9
2024-08-09,39471.4,39640.8,39227.9,39472.0
2024-08-11,39491.0,39526.0,39402.0,39456.5
2024-08-12,39457.0,39610.3,39238.9,39372.1
2024-08-13,39373.1,39800.1,39226.2,39742.4
2024-08-14,39743.4,40073.5,39673.9,40021.2
2024-08-15,40020.7,40609.6,39989.7,40592.6
2024-08-16,40593.1,40729.8,40414.7,40668.9
2024-08-18,40675.4,40722.4,40671.9,40681.4
2024-08-19,40681.9,40911.3,40604.0,40882.2
2024-08-20,40881.7,40956.4,40751.3,40843.6
2024-08-21,40844.1,40983.0,40738.0,40908.6
2024-08-22,40909.6,41028.8,40573.8,40766.5
2024-08-23,40767.0,41212.6,40756.5,41167.9
2024-08-25,41171.2,41230.7,41146.2,41148.7
2024-08-26,41150.2,41427.5,41134.9,41179.6
2024-08-27,41179.1,41295.2,41088.7,41228.1
2024-08-28,41227.6,41363.3,40832.0,41079.8
2024-08-29,41079.3,41586.3,41063.8,41334.6
2024-08-30,41334.1,41585.0,41138.9,41535.4
2024-09-01,41525.9,41540.9,41513.9,41515.9
2024-09-02,41516.4,41553.9,41405.5,41486.9
2024-09-03,41487.4,41525.0,40775.3,40908.1
2024-09-04,40908.6,41174.1,40765.8,40948.8
2024-09-05,40949.3,41088.1,40510.7,40784.5
2024-09-06,40785.0,41014.5,40198.6,40252.1
2024-09-08,40284.6,40334.1,40271.6,40318.1
2024-09-09,40318.6,41003.4,40294.1,40819.1
2024-09-10,40821.1,40932.5,40408.5,40730.2
2024-09-11,40729.2,40903.4,39987.8,40840.4
2024-09-12,40839.9,41124.4,40657.1,41116.9
2024-09-13,41117.4,41542.5,41105.9,41372.2
2024-09-15,41374.2,41385.7,41358.5,41382.5
2024-09-16,41382.0,41742.7,41357.1,41615.6
2024-09-17,41616.1,41835.6,41457.4,41627.4
2024-09-18,41626.4,41997.9,41440.8,41598.9
2024-09-19,41599.4,42168.8,41560.4,42046.5
2024-09-20,42046.0,42146.3,41858.7,42042.1
2024-09-22,42065.6,42067.1,42006.6,42043.6
2024-09-23,42043.1,42170.3,41930.7,42080.2
2024-09-24,42080.7,42287.7,42037.9,42173.6
2024-09-25,42174.1,42307.3,41837.1,41888.2
2024-09-26,41890.2,42233.6,41882.2,42201.6
2024-09-27,42202.1,42636.0,42132.2,42257.1
2024-09-29,42254.6,42304.1,42221.1,42297.6
2024-09-30,42297.1,42357.9,41912.3,42266.1
2024-10-01,42266.6,42340.7,41935.6,42063.4
2024-10-02,42063.9,42278.9,41982.3,42236.6
2024-10-03,42236.1,42246.1,41837.8,41985.1
2024-10-04,41984.6,42354.0,41947.8,42314.8
2024-10-06,42349.4,42390.4,42347.9,42378.9
2024-10-07,42379.4,42396.4,41800.6,41914.6
2024-10-08,41914.1,42130.2,41865.8,42085.6
2024-10-09,42085.1,42572.8,41964.0,42528.0
2024-10-10,42527.5,42554.0,42299.8,42473.6
2024-10-11,42474.6,42910.8,42397.7,42834.6
2024-10-13,42849.6,42874.6,42821.1,42870.1
2024-10-14,42869.6,43148.1,42717.8,43133.6
2024-10-15,43133.1,43174.3,42697.0,42744.0
2024-10-16,42743.5,43106.5,42673.9,43068.2
2024-10-17,43067.7,43292.9,42996.8,43265.5
2024-10-18,43266.0,43331.7,43037.7,43274.2
2024-10-20,43297.2,43313.1,43286.7,43309.6
2024-10-21,43310.1,43327.4,42865.5,42924.9
2024-10-22,42924.4,43049.2,42711.2,42791.1
2024-10-23,42791.6,42835.2,42288.2,42445.1
2024-10-24,42444.6,42527.8,42191.9,42389.0
2024-10-25,42388.5,42608.6,42044.8,42080.1
2024-10-27,42234.9,42290.9,42198.4,42249.9
2024-10-28,42250.4,42487.3,42203.0,42389.0
2024-10-29,42389.5,42499.2,42168.2,42290.9
2024-10-30,42290.4,42468.2,42088.8,42137.6
2024-10-31,42136.6,42169.1,41698.1,41776.1
2024-11-01,41777.1,42343.3,41741.1,42051.5
2024-11-03,41973.6,41975.6,41913.6,41934.4
2024-11-04,41934.9,42132.5,41647.6,41815.0
2024-11-05,41814.5,42327.2,41777.5,42292.7
2024-11-06,42291.2,43823.6,42288.2,43767.9
2024-11-07,43769.4,43882.7,43670.3,43809.0
2024-11-08,43808.5,44162.3,43718.6,43997.0
2024-11-10,44044.6,44063.5,44005.6,44061.5
2024-11-11,44062.5,44495.7,44020.5,44271.7
2024-11-12,44269.7,44419.4,43881.1,43923.1
2024-11-13,43923.6,44148.3,43766.2,44013.9
2024-11-14,44015.9,44116.7,43668.5,43714.7
2024-11-15,43713.7,43714.7,43342.8,43426.2
2024-11-17,43413.4,43434.9,43364.9,43406.9
2024-11-18,43406.4,43504.1,43248.0,43365.7
2024-11-19,43366.7,43478.2,42852.8,43322.8
2024-11-20,43323.8,43466.7,43047.5,43423.4
2024-11-21,43424.4,44015.3,43250.7,43851.9
2024-11-22,43850.9,44340.6,43705.7,44329.2
2024-11-24,44466.5,44526.5,44453.5,44496.5
2024-11-25,44494.0,44811.2,44494.0,44627.2
2024-11-26,44624.7,44894.6,44429.6,44870.8
2024-11-27,44870.3,45016.1,44686.1,44765.9
2024-11-28,44766.9,44864.0,44712.5,44859.0
2024-11-29,44859.5,45082.2,44764.6,44892.0
2024-12-01,44945.7,44949.7,44884.7,44896.7
2024-12-02,44901.2,45022.9,44705.9,44775.0
2024-12-03,44777.0,44878.2,44572.2,44818.5
2024-12-04,44818.0,45073.2,44772.1,44994.8
2024-12-05,44994.3,45057.4,44715.3,44774.1
2024-12-06,44774.6,44906.8,44584.8,44600.9
2024-12-08,44600.6,44659.6,44600.1,44648.1
2024-12-09,44646.1,44725.3,44360.6,44381.0
2024-12-10,44380.5,44471.9,44181.9,44276.2
2024-12-11,44275.2,44366.3,44088.4,44094.9
2024-12-12,44094.4,44204.5,43850.5,43878.8
2024-12-13,43877.3,44043.6,43755.0,43786.1
2024-12-15,43814.7,43849.2,43801.7,43834.7
2024-12-16,43835.2,43945.1,43645.2,43667.7
2024-12-17,43668.2,43731.4,43324.4,43439.9
2024-12-18,43440.4,43682.6,42106.9,42280.5
2024-12-19,42281.0,42748.9,42281.0,42292.5
2024-12-20,42294.5,43194.3,42027.2,42807.2
2024-12-22,42924.0,43021.0,42924.0,42969.0
2024-12-23,42969.5,43012.0,42470.7,42881.0
2024-12-24,42881.5,43227.4,42810.4,43141.9
2024-12-25,43199.7,43229.7,43148.0,43189.0
2024-12-26,43188.5,43330.4,43012.8,43314.4
2024-12-27,43314.9,43315.4,42685.1,42959.6
2024-12-29,42961.9,42988.4,42872.4,42916.4
2024-12-30,42915.9,42929.8,42202.4,42537.7
2024-12-31,42538.2,42732.1,42354.1,42498.6
2025-01-01,42507.6,42624.4,42465.4,42504.9
2025-01-02,42505.4,42889.1,42106.7,42332.4
2025-01-03,42331.9,42740.7,42323.4,42645.9
2025-01-05,42699.1,42709.6,42660.4,42686.9
2025-01-06,42686.4,43087.5,42565.0,42686.7
2025-01-07,42686.2,42917.0,42358.0,42515.8
2025-01-08,42516.3,42658.0,42311.1,42576.3
2025-01-09,42575.8,42642.4,42434.6,42469.1
2025-01-10,42470.6,42652.3,41836.7,41959.3
2025-01-12,41939.7,41993.2,41854.2,41927.8
2025-01-13,41927.3,42419.7,41733.2,42373.2
2025-01-14,42373.7,42588.2,42137.9,42562.2
2025-01-15,42562.7,43339.3,42522.1,43275.6
2025-01-16,43276.1,43340.2,43056.2,43156.4
2025-01-17,43155.9,43658.6,43138.4,43464.0
2025-01-19,43503.4,43511.4,43421.2,43446.7
2025-01-20,43446.2,43796.4,43428.3,43744.0
2025-01-21,43743.5,44077.0,43284.5,44035.5
2025-01-22,44035.0,44204.7,44009.6,44133.7
2025-01-23,44134.2,44551.4,44105.3,44536.9
2025-01-24,44537.9,44577.9,44329.7,44386.3
2025-01-26,44253.5,44368.0,44253.5,44327.0
2025-01-27,44326.5,44751.2,43820.6,44688.2
2025-01-28,44687.2,44975.9,44558.3,44807.0
2025-01-29,44807.5,44957.2,44567.7,44754.1
2025-01-30,44754.6,45017.7,44610.2,44942.8
2025-01-31,44943.8,45063.4,44494.5,44533.3
2025-02-02,44206.3,44206.3,43894.8,44025.8
2025-02-03,44025.3,44684.1,43806.8,44602.6
2025-02-04,44602.1,44603.7,44209.6,44511.6
2025-02-05,44512.1,44921.1,44335.8,44912.7
2025-02-06,44913.2,45050.3,44532.9,44732.8
2025-02-07,44732.3,44851.3,44274.3,44289.7
2025-02-09,44148.2,44364.2,44148.2,44349.2
2025-02-10,44348.7,44617.4,44289.4,44402.6
2025-02-11,44403.1,44634.3,44280.2,44598.6
2025-02-12,44598.1,44623.6,44079.3,44428.6
2025-02-13,44428.1,44770.3,44253.7,44714.1
2025-02-14,44714.6,44760.1,44473.3,44508.7
2025-02-16,44529.5,44541.5,44480.0,44516.0
2025-02-17,44515.0,44672.9,44496.5,44597.0
2025-02-18,44596.5,44639.6,44296.2,44549.0
2025-02-19,44548.5,44618.2,44291.2,44561.4
2025-02-20,44560.9,44580.4,43931.6,44198.8
2025-02-21,44198.3,44246.7,43334.8,43394.0
2025-02-23,43453.5,43543.0,43433.0,43532.0
2025-02-24,43532.5,43745.6,43340.7,43481.5
2025-02-25,43482.0,43767.7,43271.2,43697.8
2025-02-26,43696.3,43863.5,43258.8,43392.5
2025-02-27,43392.0,43887.1,43193.0,43260.5
2025-02-28,43260.0,43862.2,43084.7,43751.5
2025-03-02,43785.3,43883.3,43770.3,43851.2
2025-03-03,43850.7,44036.4,42904.4,43214.1
2025-03-04,43214.6,43278.6,42344.9,42788.8
2025-03-05,42789.3,43125.5,42403.0,42985.2
2025-03-06,42984.7,43026.3,42360.4,42628.6
2025-03-07,42629.1,42895.3,42158.8,42733.5
2025-03-09,42590.2,42590.7,42370.5,42539.5
2025-03-10,42539.0,42647.5,41603.2,41905.2
2025-03-11,41905.7,42067.3,41161.9,41509.6
2025-03-12,41510.1,41970.7,40995.3,41422.2
2025-03-13,41421.7,41439.2,40649.9,40953.3
2025-03-14,40952.3,41517.0,40903.5,41404.5
2025-03-16,41360.5,41412.0,41250.5,41282.5
2025-03-17,41282.0,42004.7,41212.1,41850.6
2025-03-18,41849.6,41868.2,41394.3,41595.7
2025-03-19,41596.2,42185.5,41492.8,42054.1
2025-03-20,42053.6,42249.8,41675.2,41954.0
2025-03-21,41953.5,42008.0,41418.7,41990.9
2025-03-23,42155.5,42220.5,42135.0,42193.3
2025-03-24,42193.8,42641.0,42177.3,42550.8
2025-03-25,42551.3,42698.5,42440.5,42599.1
2025-03-26,42598.6,42822.3,42222.1,42367.3
2025-03-27,42366.8,42557.9,42145.5,42286.7
2025-03-28,42286.2,42366.3,41410.4,41412.9
2025-03-30,41352.4,41386.4,41264.9,41379.4
2025-03-31,41379.9,42134.4,41135.6,41909.9
2025-04-01,41909.4,42131.6,41493.1,42032.7
2025-04-02,42032.2,42557.6,41033.9,41289.4
2025-04-03,41288.9,41470.9,40346.9,40422.9
2025-04-04,40423.4,40496.4,38088.1,38214.4
2025-04-06,37247.9,37248.4,36497.4,36847.9
2025-04-07,36846.9,39214.6,36602.9,38402.9
2025-04-08,38401.9,39438.4,37100.7,37382.2
2025-04-09,37379.7,40882.4,36690.2,40857.9
2025-04-10,40857.4,40917.9,38416.3,39644.0
2025-04-11,39645.5,40410.8,39008.0,40233.8
2025-04-13,40504.2,40645.7,40252.2,40278.2
2025-04-14,40278.7,40782.7,39819.1,40383.7
2025-04-15,40387.2,40802.9,40141.8,40235.3
2025-04-16,40235.8,40520.5,39392.6,39672.6
2025-04-17,39673.1,40123.2,38958.8,39212.9
2025-04-20,39037.4,39065.9,38898.4,38933.9
2025-04-21,38933.4,39032.9,37816.4,38115.9
2025-04-22,38116.4,40024.6,38116.4,39830.4
2025-04-23,39835.4,40373.8,39451.4,39551.4
2025-04-24,39539.9,40231.8,39236.9,40117.1
2025-04-25,40117.6,40212.4,39714.5,40123.0
2025-04-27,40040.8,40066.3,39986.3,40011.3
2025-04-28,40010.8,40420.0,39870.7,40181.5
2025-04-29,40181.0,40629.7,40171.0,40526.9
2025-04-30,40526.4,40837.0,39731.1,40773.5
2025-05-01,40773.0,41097.0,40606.8,40713.8
2025-05-02,40712.3,41399.5,40690.3,41327.4
2025-05-04,41274.9,41274.9,41175.9,41195.4
2025-05-05,41194.9,41448.6,40996.0,41221.9
2025-05-06,41220.9,41244.9,40666.3,41105.4
2025-05-07,41105.9,41281.5,40817.3,41077.4
2025-05-08,41077.9,41775.4,41039.9,41360.2
2025-05-09,41359.7,41522.8,41143.3,41284.7
2025-05-11,41755.1,41797.1,41593.2,41617.2
2025-05-12,41617.7,42468.7,41609.2,42384.4
2025-05-13,42384.9,42444.4,42110.0,42174.6
2025-05-14,42174.1,42257.3,41942.3,41990.1
2025-05-15,41990.6,42347.6,41756.7,42310.8
2025-05-16,42311.3,42665.4,42230.1,42430.7
2025-05-18,42349.5,42402.5,42307.4,42381.0
2025-05-19,42381.5,42840.4,42235.6,42802.2
2025-05-20,42802.7,42872.4,42478.2,42594.8
2025-05-21,42594.7,42653.1,41753.3,41798.8
2025-05-22,41796.8,42091.2,41612.0,41815.2
2025-05-23,41815.7,41962.4,41170.3,41587.7
2025-05-25,41579.2,41968.3,41569.6,41850.4
2025-05-26,41850.2,42094.6,41849.9,42005.7
2025-05-27,42005.2,42413.3,41875.6,42386.9
2025-05-28,42385.9,42447.2,42040.1,42273.5
2025-05-29,42273.7,42716.4,41817.6,42156.1
2025-05-30,42156.8,42375.8,41898.1,42202.3
2025-06-01,42126.5,42164.9,42111.5,42114.6
2025-06-02,42115.6,42348.6,41841.8,42265.1
2025-06-03,42265.6,42578.7,42046.2,42551.8
2025-06-04,42552.5,42651.7,42388.8,42406.9
2025-06-05,42407.2,42665.8,42204.0,42380.2
2025-06-06,42379.2,42929.9,42350.3,42782.3
2025-06-08,42822.3,42825.8,42705.7,42716.3
2025-06-09,42716.4,42897.7,42559.6,42772.0
2025-06-10,42772.5,42927.8,42635.0,42867.6
2025-06-11,42868.1,43116.7,42716.2,42810.3
2025-06-12,42807.3,42968.1,42554.4,42899.0
2025-06-13,42899.5,42903.0,42075.8,42137.5
2025-06-15,41999.4,42176.0,41978.2,42140.9
2025-06-16,42140.7,42710.8,42117.1,42408.6
2025-06-17,42407.6,42539.2,42074.7,42085.5
2025-06-18,42086.0,42510.9,42079.0,42131.3
2025-06-19,42130.3,42164.5,41743.6,42019.1
2025-06-20,42020.1,42430.6,41965.0,42248.4
2025-06-22,41865.4,42137.4,41841.7,42086.0
2025-06-23,42086.3,42762.5,41970.0,42729.1
2025-06-24,42729.6,43182.0,42720.8,43063.7
2025-06-25,43064.2,43142.8,42850.0,42996.9
2025-06-26,42997.0,43526.2,42968.5,43494.1
2025-06-27,43493.6,43966.2,43459.4,43927.6
2025-06-29,43928.1,44042.1,43924.3,44012.9
2025-06-30,44013.7,44134.2,43877.2,44036.9
2025-07-01,44037.4,44604.6,43985.7,44518.3
2025-07-02,44518.7,44657.2,44338.7,44483.6
2025-07-03,44484.1,44881.1,44455.9,44752.1
2025-07-04,44751.1,44760.4,44461.3,44506.1
2025-07-06,44686.2,44769.7,44660.6,44670.9
2025-07-07,44670.4,44851.5,44151.9,44279.4
2025-07-08,44278.9,44443.2,44200.1,44242.6
2025-07-09,44242.1,44560.8,44151.9,44475.2
2025-07-10,44475.7,44781.8,44300.4,44669.1
2025-07-11,44669.6,44691.6,44269.2,44312.8
2025-07-13,44130.3,44220.0,44128.3,44208.1
2025-07-14,44207.6,44470.6,44092.7,44397.2
2025-07-15,44396.2,44600.3,43903.5,43928.5
2025-07-16,43927.8,44257.3,43752.4,44161.0
2025-07-17,44161.5,44557.8,44134.5,44528.7
2025-07-18,44528.2,44653.1,44219.5,44312.9
2025-07-20,44311.7,44356.4,44285.4,44343.8
2025-07-21,44344.3,44604.3,44314.3,44377.7
2025-07-22,44378.2,44560.6,44220.4,44524.4
2025-07-23,44523.9,45022.6,44523.9,44889.3
2025-07-24,44888.8,44929.5,44660.9,44776.7
2025-07-25,44776.2,44938.7,44643.6,44894.1
2025-07-27,45080.2,45110.4,45036.2,45050.3
2025-07-28,45049.8,45130.4,44735.7,44861.4
2025-07-29,44861.9,44947.1,44564.0,44634.1
2025-07-30,44634.6,44744.2,44257.8,44546.8
2025-07-31,44546.3,44694.1,44045.9,44100.3
2025-08-01,44100.8,44157.0,43317.6,43572.2
2025-08-03,43571.7,43615.5,43503.7,43608.5
2025-08-04,43609.0,44275.8,43551.3,44225.4
2025-08-05,44225.9,44307.1,43922.0,44135.7
2025-08-06,44135.2,44360.9,44012.9,44241.0
2025-08-07,44241.5,44502.2,43793.5,44049.0
2025-08-08,44049.5,44280.6,43974.7,44242.3
2025-08-10,44229.1,44264.5,44212.3,44237.3
2025-08-11,44236.8,44314.1,43909.7,43977.9
2025-08-12,43977.4,44502.1,43946.6,44438.8
2025-08-13,44438.3,44969.2,44403.7,44935.8
2025-08-14,44935.9,45087.7,44675.5,45085.8
2025-08-15,45086.3,45287.7,44899.6,44921.9
2025-08-17,44953.9,45004.9,44952.4,45000.6
2025-08-18,44999.6,45034.2,44817.7,44940.8
2025-08-19,44940.3,45206.8,44753.0,44939.9
2025-08-20,44940.4,45047.6,44754.2,44895.3
2025-08-21,44894.8,44945.2,44566.2,44809.8
