date,open,high,low,close
2024-08-25 22:00:00,2511.93,2514.44,2510.75,2512.75
2024-08-26 00:00:00,2512.8,2516.84,2512.31,2513.51
2024-08-26 02:00:00,2513.49,2515.38,2510.49,2511.85
2024-08-26 04:00:00,2511.93,2512.84,2508.75,2509.53
2024-08-26 06:00:00,2509.41,2515.18,2508.66,2515.01
2024-08-26 08:00:00,2514.98,2525.68,2514.03,2524.18
2024-08-26 10:00:00,2524.17,2526.54,2522.48,2524.86
2024-08-26 12:00:00,2524.87,2526.71,2520.84,2523.8
2024-08-26 14:00:00,2523.76,2526.33,2510.6,2516.86
2024-08-26 16:00:00,2516.74,2520.39,2511.21,2520.1
2024-08-26 18:00:00,2520.12,2523.26,2515.47,2516.77
2024-08-26 20:00:00,2516.79,2520.85,2516.73,2517.83
2024-08-26 22:00:00,2518.05,2518.05,2516.89,2517.23
2024-08-27 00:00:00,2517.22,2517.59,2512.87,2513.11
2024-08-27 02:00:00,2513.19,2514.02,2505.69,2508.72
2024-08-27 04:00:00,2508.71,2509.43,2505.74,2507.2
2024-08-27 06:00:00,2507.21,2517.42,2506.5,2514.73
2024-08-27 08:00:00,2514.93,2517.44,2503.4,2510.98
2024-08-27 10:00:00,2510.97,2513.67,2506.77,2508.87
2024-08-27 12:00:00,2508.95,2514.22,2507.63,2509.69
2024-08-27 14:00:00,2509.66,2518.04,2503.35,2514.7
2024-08-27 16:00:00,2514.58,2520.2,2509.8,2514.29
2024-08-27 18:00:00,2514.31,2525.85,2513.97,2524.4
2024-08-27 20:00:00,2524.38,2525.86,2522.86,2524.25
2024-08-27 22:00:00,2525.0,2525.93,2524.65,2525.55
2024-08-28 00:00:00,2525.6,2528.92,2523.69,2524.27
2024-08-28 02:00:00,2524.26,2524.27,2513.19,2516.29
2024-08-28 04:00:00,2516.14,2517.07,2510.16,2511.36
2024-08-28 06:00:00,2511.37,2511.63,2503.28,2508.38
2024-08-28 08:00:00,2508.36,2511.26,2505.81,2508.05
2024-08-28 10:00:00,2508.06,2511.31,2502.52,2505.28
2024-08-28 12:00:00,2505.15,2505.37,2493.5,2500.52
2024-08-28 14:00:00,2500.49,2510.45,2499.38,2507.52
2024-08-28 16:00:00,2507.47,2510.17,2496.29,2501.86
2024-08-28 18:00:00,2501.84,2508.17,2500.41,2507.92
2024-08-28 20:00:00,2507.93,2509.49,2502.66,2504.19
2024-08-28 22:00:00,2505.05,2508.73,2504.7,2507.14
2024-08-29 00:00:00,2507.05,2515.18,2506.23,2512.28
2024-08-29 02:00:00,2512.27,2515.04,2511.47,2512.81
2024-08-29 04:00:00,2512.77,2518.12,2512.29,2515.74
2024-08-29 06:00:00,2515.63,2521.09,2513.64,2516.74
2024-08-29 08:00:00,2516.88,2520.11,2514.96,2517.07
2024-08-29 10:00:00,2517.06,2524.29,2515.8,2523.02
2024-08-29 12:00:00,2523.05,2523.29,2503.44,2509.05
2024-08-29 14:00:00,2509.19,2522.24,2508.12,2522.07
2024-08-29 16:00:00,2522.06,2526.63,2517.34,2525.19
2024-08-29 18:00:00,2525.2,2528.59,2520.87,2523.0
2024-08-29 20:00:00,2523.01,2524.75,2520.24,2521.26
2024-08-29 22:00:00,2520.62,2521.78,2520.43,2520.81
2024-08-30 00:00:00,2520.82,2520.88,2516.59,2517.56
2024-08-30 02:00:00,2517.57,2520.0,2514.07,2516.0
2024-08-30 04:00:00,2515.99,2516.96,2512.06,2513.24
2024-08-30 06:00:00,2513.25,2523.88,2512.43,2517.62
2024-08-30 08:00:00,2517.61,2526.64,2517.4,2522.9
2024-08-30 10:00:00,2522.87,2526.79,2515.09,2515.3
2024-08-30 12:00:00,2515.18,2524.62,2514.86,2519.6
2024-08-30 14:00:00,2519.58,2519.78,2506.35,2509.04
2024-08-30 16:00:00,2509.0,2509.47,2496.51,2497.68
2024-08-30 18:00:00,2497.65,2504.68,2494.03,2502.3
2024-08-30 20:00:00,2502.2,2503.96,2498.21,2503.19
2024-09-01 22:00:00,2502.85,2504.68,2501.63,2503.38
2024-09-02 00:00:00,2503.39,2504.86,2500.9,2501.36
2024-09-02 02:00:00,2501.37,2504.55,2489.95,2491.86
2024-09-02 04:00:00,2491.76,2499.34,2491.29,2496.85
2024-09-02 06:00:00,2496.76,2501.29,2495.19,2497.48
2024-09-02 08:00:00,2497.47,2507.18,2496.09,2506.24
2024-09-02 10:00:00,2506.23,2506.52,2498.07,2499.13
2024-09-02 12:00:00,2499.15,2503.11,2497.01,2501.21
2024-09-02 14:00:00,2501.3,2502.38,2497.59,2501.9
2024-09-02 16:00:00,2501.87,2502.35,2498.56,2500.46
2024-09-02 18:00:00,2500.44,2501.3,2498.61,2499.23
2024-09-02 22:00:00,2499.38,2499.8,2497.3,2497.57
2024-09-03 00:00:00,2497.58,2498.31,2494.85,2495.63
2024-09-03 02:00:00,2495.61,2496.35,2489.68,2495.12
2024-09-03 04:00:00,2495.13,2496.89,2492.89,2495.76
2024-09-03 06:00:00,2495.84,2498.78,2492.55,2497.71
2024-09-03 08:00:00,2497.7,2506.17,2496.42,2503.86
2024-09-03 10:00:00,2503.89,2504.9,2492.5,2497.21
2024-09-03 12:00:00,2497.24,2502.08,2484.54,2493.11
2024-09-03 14:00:00,2493.15,2497.56,2473.4,2478.22
2024-09-03 16:00:00,2478.17,2489.43,2477.13,2485.99
2024-09-03 18:00:00,2485.79,2491.97,2485.32,2489.29
2024-09-03 20:00:00,2489.33,2494.28,2488.82,2492.88
2024-09-03 22:00:00,2492.55,2494.4,2491.91,2492.96
2024-09-04 00:00:00,2492.98,2494.92,2492.0,2492.22
2024-09-04 02:00:00,2492.16,2496.84,2491.2,2495.19
2024-09-04 04:00:00,2495.18,2496.69,2493.48,2495.83
2024-09-04 06:00:00,2495.84,2496.52,2483.57,2484.18
2024-09-04 08:00:00,2484.05,2488.15,2472.48,2473.23
2024-09-04 10:00:00,2473.24,2489.91,2471.74,2488.84
2024-09-04 12:00:00,2488.83,2491.15,2485.4,2486.47
2024-09-04 14:00:00,2486.46,2500.17,2481.88,2496.18
2024-09-04 16:00:00,2496.14,2498.24,2492.73,2496.59
2024-09-04 18:00:00,2496.6,2497.25,2492.44,2494.6
2024-09-04 20:00:00,2494.61,2496.86,2491.38,2495.45
2024-09-04 22:00:00,2495.43,2495.64,2494.47,2495.17
2024-09-05 00:00:00,2495.18,2496.7,2494.39,2495.06
2024-09-05 02:00:00,2495.08,2499.25,2494.37,2498.05
2024-09-05 04:00:00,2498.01,2498.5,2493.63,2494.05
2024-09-05 06:00:00,2494.16,2506.85,2493.79,2504.3
2024-09-05 08:00:00,2504.32,2516.57,2502.81,2514.49
2024-09-05 10:00:00,2514.69,2517.17,2513.24,2516.22
2024-09-05 12:00:00,2516.25,2523.38,2512.65,2517.64
2024-09-05 14:00:00,2517.52,2520.49,2507.34,2508.71
2024-09-05 16:00:00,2508.82,2511.57,2503.76,2510.33
2024-09-05 18:00:00,2510.32,2516.79,2509.13,2515.55
2024-09-05 20:00:00,2515.54,2516.8,2513.53,2516.65
2024-09-05 22:00:00,2516.59,2516.78,2515.57,2516.09
2024-09-06 00:00:00,2515.97,2517.91,2515.43,2515.8
2024-09-06 02:00:00,2515.81,2517.94,2512.85,2517.69
2024-09-06 04:00:00,2517.55,2519.46,2516.79,2518.37
2024-09-06 06:00:00,2518.28,2521.76,2516.59,2519.11
2024-09-06 08:00:00,2519.01,2519.86,2515.45,2517.76
2024-09-06 10:00:00,2517.77,2519.9,2516.22,2518.87
2024-09-06 12:00:00,2518.86,2529.18,2504.82,2522.22
2024-09-06 14:00:00,2522.2,2522.94,2500.35,2506.64
2024-09-06 16:00:00,2506.65,2518.4,2485.06,2488.8
2024-09-06 18:00:00,2488.79,2496.92,2485.89,2494.55
2024-09-06 20:00:00,2494.62,2497.71,2490.67,2497.21
2024-09-08 22:00:00,2496.63,2497.92,2496.0,2497.7
2024-09-09 00:00:00,2497.86,2498.22,2495.4,2495.94
2024-09-09 02:00:00,2495.9,2499.13,2494.65,2497.08
2024-09-09 04:00:00,2497.05,2500.34,2496.55,2498.04
2024-09-09 06:00:00,2498.03,2498.21,2485.43,2489.58
2024-09-09 08:00:00,2489.69,2496.63,2488.67,2492.1
2024-09-09 10:00:00,2492.13,2499.11,2491.91,2494.35
2024-09-09 12:00:00,2494.36,2504.02,2493.26,2500.84
2024-09-09 14:00:00,2500.82,2505.16,2493.17,2496.8
2024-09-09 16:00:00,2496.72,2505.17,2493.44,2504.3
2024-09-09 18:00:00,2504.32,2506.44,2499.33,2504.65
2024-09-09 20:00:00,2504.67,2507.1,2502.52,2506.13
2024-09-09 22:00:00,2506.2,2507.0,2505.7,2506.85
2024-09-10 00:00:00,2506.83,2507.56,2504.65,2505.2
2024-09-10 02:00:00,2505.21,2506.76,2501.61,2502.93
2024-09-10 04:00:00,2502.9,2504.27,2500.86,2501.66
2024-09-10 06:00:00,2501.58,2506.44,2500.59,2505.04
2024-09-10 08:00:00,2504.97,2507.6,2500.07,2502.21
2024-09-10 10:00:00,2502.22,2509.58,2500.03,2505.62
2024-09-10 12:00:00,2505.51,2513.96,2504.15,2513.72
2024-09-10 14:00:00,2513.82,2515.3,2500.76,2508.98
2024-09-10 16:00:00,2509.07,2518.4,2508.16,2514.34
2024-09-10 18:00:00,2514.36,2516.57,2512.03,2516.25
2024-09-10 20:00:00,2516.27,2517.4,2513.99,2516.43
2024-09-10 22:00:00,2516.38,2516.97,2516.16,2516.33
2024-09-11 00:00:00,2516.32,2519.06,2515.97,2516.39
2024-09-11 02:00:00,2516.37,2522.47,2514.8,2518.7
2024-09-11 04:00:00,2518.68,2520.14,2516.71,2519.42
2024-09-11 06:00:00,2519.5,2528.99,2519.19,2526.49
2024-09-11 08:00:00,2526.5,2527.72,2520.56,2524.08
2024-09-11 10:00:00,2524.1,2524.62,2519.63,2521.71
2024-09-11 12:00:00,2521.69,2524.11,2502.02,2508.08
2024-09-11 14:00:00,2508.07,2512.78,2500.94,2509.36
2024-09-11 16:00:00,2509.39,2520.03,2508.66,2515.24
2024-09-11 18:00:00,2515.11,2516.8,2511.17,2511.47
2024-09-11 20:00:00,2511.45,2513.77,2509.66,2511.6
2024-09-11 22:00:00,2511.1,2513.82,2511.1,2512.68
2024-09-12 00:00:00,2512.67,2513.01,2510.93,2512.02
2024-09-12 02:00:00,2512.0,2515.16,2510.89,2512.12
2024-09-12 04:00:00,2512.17,2517.66,2512.03,2516.81
2024-09-12 06:00:00,2516.8,2522.14,2516.64,2516.82
2024-09-12 08:00:00,2516.84,2519.22,2514.38,2517.3
2024-09-12 10:00:00,2517.23,2520.95,2513.06,2513.18
2024-09-12 12:00:00,2513.21,2535.23,2512.91,2528.47
2024-09-12 14:00:00,2528.51,2554.6,2521.91,2553.29
2024-09-12 16:00:00,2553.28,2555.1,2544.72,2550.61
2024-09-12 18:00:00,2550.7,2558.72,2550.03,2555.92
2024-09-12 20:00:00,2555.88,2560.0,2554.44,2558.58
2024-09-12 22:00:00,2558.05,2559.4,2557.05,2557.29
2024-09-13 00:00:00,2557.3,2562.65,2556.56,2561.41
2024-09-13 02:00:00,2561.34,2567.94,2559.89,2565.33
2024-09-13 04:00:00,2565.31,2570.0,2564.57,2568.82
2024-09-13 06:00:00,2568.81,2570.17,2563.05,2567.03
2024-09-13 08:00:00,2566.93,2570.96,2563.77,2569.91
2024-09-13 10:00:00,2569.61,2572.86,2565.53,2566.96
2024-09-13 12:00:00,2566.99,2575.81,2563.55,2575.72
2024-09-13 14:00:00,2575.77,2583.29,2573.05,2578.25
2024-09-13 16:00:00,2578.27,2585.04,2573.52,2584.22
2024-09-13 18:00:00,2584.24,2586.0,2580.65,2582.21
2024-09-13 20:00:00,2582.17,2582.85,2576.55,2578.78
2024-09-15 22:00:00,2575.44,2580.58,2575.44,2579.87
2024-09-16 00:00:00,2579.9,2582.28,2578.13,2581.24
2024-09-16 02:00:00,2581.21,2585.79,2579.85,2585.23
2024-09-16 04:00:00,2585.24,2588.83,2583.63,2585.73
2024-09-16 06:00:00,2585.63,2589.59,2584.98,2585.28
2024-09-16 08:00:00,2585.22,2588.45,2579.34,2586.73
2024-09-16 10:00:00,2586.78,2588.17,2575.16,2579.71
2024-09-16 12:00:00,2579.72,2583.48,2578.39,2583.18
2024-09-16 14:00:00,2583.31,2589.29,2575.92,2580.12
2024-09-16 16:00:00,2580.11,2583.98,2577.54,2583.51
2024-09-16 18:00:00,2583.5,2584.02,2579.66,2580.85
2024-09-16 20:00:00,2580.86,2583.28,2579.44,2582.37
2024-09-16 22:00:00,2580.64,2583.39,2580.64,2582.72
2024-09-17 00:00:00,2582.86,2584.34,2580.17,2580.19
2024-09-17 02:00:00,2580.09,2586.19,2578.28,2581.5
2024-09-17 04:00:00,2581.47,2581.47,2574.75,2576.83
2024-09-17 06:00:00,2576.8,2586.83,2574.48,2584.25
2024-09-17 08:00:00,2584.46,2585.54,2577.57,2579.94
2024-09-17 10:00:00,2579.92,2579.93,2569.68,2572.9
2024-09-17 12:00:00,2573.01,2581.55,2568.22,2577.68
2024-09-17 14:00:00,2577.91,2582.15,2571.72,2576.39
2024-09-17 16:00:00,2576.47,2577.01,2561.28,2562.91
2024-09-17 18:00:00,2563.03,2571.53,2560.67,2570.06
2024-09-17 20:00:00,2570.08,2571.06,2566.91,2569.27
2024-09-17 22:00:00,2569.45,2571.29,2569.27,2570.56
2024-09-18 00:00:00,2570.55,2574.72,2570.51,2572.84
2024-09-18 02:00:00,2572.9,2576.4,2569.93,2573.7
2024-09-18 04:00:00,2573.69,2576.35,2567.77,2568.42
2024-09-18 06:00:00,2568.35,2569.92,2565.61,2569.03
2024-09-18 08:00:00,2569.0,2571.84,2568.16,2569.71
2024-09-18 10:00:00,2569.72,2578.05,2567.81,2576.05
2024-09-18 12:00:00,2576.04,2580.63,2573.41,2576.13
2024-09-18 14:00:00,2576.1,2578.48,2567.85,2571.52
2024-09-18 16:00:00,2571.56,2575.13,2567.99,2574.71
2024-09-18 18:00:00,2574.8,2600.1,2564.65,2575.43
2024-09-18 20:00:00,2575.38,2576.01,2546.76,2558.68
2024-09-18 22:00:00,2558.65,2561.4,2553.83,2559.09
2024-09-19 00:00:00,2559.08,2559.49,2556.13,2558.6
2024-09-19 02:00:00,2558.56,2566.48,2550.97,2564.05
2024-09-19 04:00:00,2564.0,2565.2,2559.37,2563.97
2024-09-19 06:00:00,2563.8,2578.66,2563.76,2575.62
2024-09-19 08:00:00,2575.6,2586.51,2574.86,2584.81
2024-09-19 10:00:00,2584.86,2594.84,2583.89,2588.5
2024-09-19 12:00:00,2588.55,2591.18,2573.01,2576.7
2024-09-19 14:00:00,2576.67,2584.47,2569.57,2581.08
2024-09-19 16:00:00,2581.09,2592.51,2580.28,2591.62
2024-09-19 18:00:00,2591.63,2592.6,2586.47,2588.21
2024-09-19 20:00:00,2588.19,2589.75,2585.8,2586.43
2024-09-19 22:00:00,2586.03,2587.81,2586.03,2587.62
2024-09-20 00:00:00,2587.55,2588.49,2585.95,2587.88
2024-09-20 02:00:00,2587.92,2592.36,2584.72,2591.42
2024-09-20 04:00:00,2591.31,2594.28,2590.78,2593.64
2024-09-20 06:00:00,2593.58,2607.08,2592.27,2605.45
2024-09-20 08:00:00,2605.32,2612.62,2604.6,2609.57
2024-09-20 10:00:00,2609.71,2614.13,2602.36,2613.14
2024-09-20 12:00:00,2613.15,2619.28,2610.09,2615.51
2024-09-20 14:00:00,2615.52,2617.06,2602.56,2613.84
2024-09-20 16:00:00,2613.98,2625.64,2611.13,2624.84
2024-09-20 18:00:00,2624.78,2625.29,2617.67,2621.61
2024-09-20 20:00:00,2621.66,2623.31,2618.93,2621.94
2024-09-22 22:00:00,2619.5,2621.87,2618.15,2620.23
2024-09-23 00:00:00,2620.38,2621.43,2617.92,2618.09
2024-09-23 02:00:00,2618.06,2626.88,2615.92,2625.18
2024-09-23 04:00:00,2625.21,2631.05,2624.68,2629.25
2024-09-23 06:00:00,2629.19,2631.22,2624.34,2624.43
2024-09-23 08:00:00,2624.33,2624.97,2613.66,2616.77
2024-09-23 10:00:00,2616.76,2623.53,2615.29,2621.44
2024-09-23 12:00:00,2621.56,2628.09,2619.91,2626.92
2024-09-23 14:00:00,2627.01,2634.78,2625.56,2630.36
2024-09-23 16:00:00,2630.33,2631.87,2625.69,2628.08
2024-09-23 18:00:00,2628.09,2629.04,2625.86,2627.28
2024-09-23 20:00:00,2627.31,2628.75,2625.52,2628.25
2024-09-23 22:00:00,2627.1,2628.3,2626.65,2627.4
2024-09-24 00:00:00,2627.33,2627.43,2623.74,2625.04
2024-09-24 02:00:00,2625.08,2630.1,2624.81,2628.91
2024-09-24 04:00:00,2628.82,2638.16,2628.64,2637.98
2024-09-24 06:00:00,2638.0,2639.97,2624.43,2628.63
2024-09-24 08:00:00,2628.76,2630.21,2622.54,2628.92
2024-09-24 10:00:00,2628.93,2636.08,2627.03,2633.29
2024-09-24 12:00:00,2633.25,2633.32,2623.34,2633.09
2024-09-24 14:00:00,2633.08,2647.05,2630.95,2643.52
2024-09-24 16:00:00,2643.51,2655.07,2639.75,2653.42
2024-09-24 18:00:00,2653.46,2657.64,2649.72,2657.2
2024-09-24 20:00:00,2657.21,2664.26,2656.33,2657.02
2024-09-24 22:00:00,2658.4,2659.73,2657.45,2659.16
2024-09-25 00:00:00,2658.99,2660.78,2656.48,2660.72
2024-09-25 02:00:00,2660.83,2670.43,2655.49,2669.99
2024-09-25 04:00:00,2669.98,2670.04,2657.5,2658.85
2024-09-25 06:00:00,2658.68,2659.69,2653.47,2654.69
2024-09-25 08:00:00,2654.74,2658.46,2650.91,2655.79
2024-09-25 10:00:00,2655.68,2658.11,2652.62,2655.5
2024-09-25 12:00:00,2655.44,2660.64,2654.01,2659.36
2024-09-25 14:00:00,2659.39,2667.34,2654.27,2658.77
2024-09-25 16:00:00,2658.8,2660.67,2649.58,2653.64
2024-09-25 18:00:00,2653.62,2662.9,2653.04,2660.28
2024-09-25 20:00:00,2660.21,2661.48,2656.13,2657.13
2024-09-25 22:00:00,2657.33,2659.57,2656.78,2658.13
2024-09-26 00:00:00,2658.12,2660.27,2655.24,2658.73
2024-09-26 02:00:00,2658.8,2661.5,2656.87,2658.04
2024-09-26 04:00:00,2657.93,2662.7,2657.59,2660.61
2024-09-26 06:00:00,2660.5,2663.36,2657.82,2661.64
2024-09-26 08:00:00,2661.63,2670.38,2659.33,2668.96
2024-09-26 10:00:00,2668.98,2675.56,2666.84,2672.6
2024-09-26 12:00:00,2672.56,2685.49,2668.52,2677.12
2024-09-26 14:00:00,2677.11,2679.63,2654.71,2665.64
2024-09-26 16:00:00,2665.72,2673.02,2662.41,2668.14
2024-09-26 18:00:00,2668.13,2677.02,2667.5,2675.81
2024-09-26 20:00:00,2675.89,2677.76,2670.75,2672.15
2024-09-26 22:00:00,2671.8,2673.07,2671.54,2672.19
2024-09-27 00:00:00,2672.26,2673.16,2669.24,2669.71
2024-09-27 02:00:00,2669.75,2672.67,2666.15,2668.9
2024-09-27 04:00:00,2668.99,2673.87,2668.52,2670.38
2024-09-27 06:00:00,2670.33,2671.21,2662.27,2665.73
2024-09-27 08:00:00,2665.71,2668.2,2660.81,2662.58
2024-09-27 10:00:00,2662.55,2665.54,2658.31,2664.27
2024-09-27 12:00:00,2664.17,2674.21,2662.21,2669.98
2024-09-27 14:00:00,2669.96,2670.97,2649.23,2649.43
2024-09-27 16:00:00,2649.32,2656.19,2644.69,2651.76
2024-09-27 18:00:00,2651.74,2652.23,2642.92,2647.87
2024-09-27 20:00:00,2647.98,2659.9,2645.48,2658.14
2024-09-29 22:00:00,2659.0,2663.45,2658.93,2662.57
2024-09-30 00:00:00,2662.55,2665.94,2661.14,2661.42
2024-09-30 02:00:00,2661.38,2664.18,2647.27,2652.36
2024-09-30 04:00:00,2652.37,2655.87,2652.0,2655.71
2024-09-30 06:00:00,2655.8,2660.0,2654.22,2657.74
2024-09-30 08:00:00,2657.85,2660.52,2650.54,2653.45
2024-09-30 10:00:00,2653.49,2653.55,2635.7,2636.88
2024-09-30 12:00:00,2636.76,2644.11,2634.39,2638.84
2024-09-30 14:00:00,2638.95,2642.03,2628.79,2633.14
2024-09-30 16:00:00,2633.36,2639.37,2630.2,2638.96
2024-09-30 18:00:00,2639.06,2641.78,2624.62,2631.49
2024-09-30 20:00:00,2631.46,2635.03,2626.36,2634.5
2024-09-30 22:00:00,2633.35,2634.9,2632.15,2634.82
2024-10-01 00:00:00,2634.85,2637.06,2633.77,2636.23
2024-10-01 02:00:00,2636.24,2639.9,2634.91,2636.4
2024-10-01 04:00:00,2636.33,2640.32,2634.38,2639.53
2024-10-01 06:00:00,2639.46,2645.46,2639.4,2645.23
2024-10-01 08:00:00,2645.29,2647.29,2641.56,2646.43
2024-10-01 10:00:00,2646.4,2650.44,2645.3,2650.25
2024-10-01 12:00:00,2650.27,2656.56,2646.81,2651.49
2024-10-01 14:00:00,2651.42,2671.59,2647.86,2659.02
2024-10-01 16:00:00,2659.01,2673.09,2653.81,2666.4
2024-10-01 18:00:00,2666.44,2671.66,2657.44,2660.98
2024-10-01 20:00:00,2660.97,2664.23,2657.76,2663.2
2024-10-01 22:00:00,2661.83,2662.64,2660.99,2661.88
2024-10-02 00:00:00,2661.98,2662.04,2656.82,2657.28
2024-10-02 02:00:00,2657.3,2661.9,2656.14,2659.96
